filepath,composer,era,interval_prime_density,duration_prime_ratio,climax_position_ratio,climax_golden_distance,climax_near_golden,fibonacci_interval_ratio,fibonacci_phrase_ratio,lucas_interval_ratio,perfect_interval_ratio,triangular_interval_ratio,golden_section_ratio_score,pythagorean_duration_ratio,cumulative_prime_ratio
data/raw/piano_midi/maestro-v3.0.0/2013/ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_19_R2_2013_wav--1.midi,Franz Schubert,Romantic,0.3736187845303867,0.2952819332566168,0.9141542002301496,0.2961202114802548,0.0,0.3278084714548803,0.7212230215827338,0.343232044198895,0.04350828729281768,0.24378453038674033,0.0,0.13996316758747698,0.08791714614499424
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_SMF_17_R1_2004_01-03_ORIG_MID--AUDIO_17_R1_2004_02_Track02_wav--1.midi,Franz Schubert,Romantic,0.48787346221441125,0.19501054111033028,0.55621925509487,0.06181473365502477,0.0,0.4112478031634446,0.7440890125173852,0.45026362038664325,0.0421792618629174,0.2840070298769772,0.0,0.14411247803163443,0.09241040056219255
data/raw/piano_midi/maestro-v3.0.0/2015/MIDI-Unprocessed_R2_D2-12-13-15_mid--AUDIO-from_mp3_12_R2_2015_wav--2.midi,Franz Schubert,Romantic,0.3420875420875421,0.3995287781891619,0.144395826321104,0.47363816242879075,0.0,0.2868686868686869,0.7643908969210174,0.30067340067340065,0.024915824915824916,0.234006734006734,0.0,0.13872053872053872,0.09020531807472232
data/raw/piano_midi/maestro-v3.0.0/2013/ORIG-MIDI_01_7_8_13_Group__MID--AUDIO_07_R2_2013_wav--2.midi,Franz Schubert,Romantic,0.35172647257955314,0.5079526226734349,0.116751269035533,0.5012827197143618,0.0,0.23121191604603927,0.766367137355584,0.2928232904536222,0.04874746106973595,0.21530128639133378,0.0,0.18686526743398782,0.09712351945854483
data/raw/piano_midi/maestro-v3.0.0/2011/MIDI-Unprocessed_23_R2_2011_MID--AUDIO_R2-D6_03_Track03_wav.midi,Franz Schubert,Romantic,0.3616504854368932,0.31057192374350084,0.11334488734835356,0.5046891014015412,0.0,0.24098474341192788,0.7839366515837104,0.3124133148404993,0.05305131761442441,0.21983356449375868,0.0,0.1317614424410541,0.08457538994800694
data/raw/piano_midi/maestro-v3.0.0/2008/MIDI-Unprocessed_15_R2_2008_01-04_ORIG_MID--AUDIO_15_R2_2008_wav--2.midi,Franz Schubert,Romantic,0.395004625346901,0.1487985212569316,0.07578558225508318,0.5422484064948117,0.0,0.333950046253469,0.7261146496815286,0.33024976873265494,0.04625346901017576,0.2432932469935245,0.0,0.09435707678075855,0.10628465804066543
data/raw/piano_midi/maestro-v3.0.0/2006/MIDI-Unprocessed_05_R2_2006_01_ORIG_MID--AUDIO_05_R2_2006_02_Track02_wav.midi,Franz Schubert,Romantic,0.3665223665223665,0.32419761990623874,0.07681211684096646,0.5412218719089283,0.0,0.294011544011544,0.746077032810271,0.3098845598845599,0.05194805194805195,0.2305194805194805,0.0,0.13167388167388167,0.09700685178507032
data/raw/piano_midi/maestro-v3.0.0/2006/MIDI-Unprocessed_09_R2_2006_01_ORIG_MID--AUDIO_09_R2_2006_02_Track02_wav.midi,Franz Schubert,Romantic,0.37637851298470293,0.35526315789473684,0.0732574679943101,0.5447765207555847,0.0,0.29989327641408753,0.7338028169014085,0.327641408751334,0.05193881181074351,0.23159018143009605,0.0,0.12664532194948416,0.08783783783783784
data/raw/piano_midi/maestro-v3.0.0/2006/MIDI-Unprocessed_01_R2_2006_01_ORIG_MID--AUDIO_01_R2_2006_02_Track02_wav.midi,Franz Schubert,Romantic,0.36768802228412256,0.29594272076372313,0.5167064439140812,0.10132754483581363,0.0,0.3382411460405889,0.7892234548335975,0.36768802228412256,0.031436530043772386,0.2510943095901313,0.0,0.13529645841623558,0.09665871121718377
data/raw/piano_midi/maestro-v3.0.0/2006/MIDI-Unprocessed_07_R2_2006_01_ORIG_MID--AUDIO_07_R2_2006_02_Track02_wav.midi,Franz Schubert,Romantic,0.3669478527607362,0.266002299731698,0.5086239938673821,0.10940999488251268,0.0,0.3412576687116564,0.7921686746987951,0.3799846625766871,0.027223926380368097,0.24079754601226994,0.0,0.14263803680981596,0.0939057110003833
data/raw/piano_midi/maestro-v3.0.0/2006/MIDI-Unprocessed_08_R2_2006_01_ORIG_MID--AUDIO_08_R2_2006_02_Track02_wav.midi,Franz Schubert,Romantic,0.36565420560747663,0.30439859867652785,0.4873491630984819,0.13068482565141287,0.0,0.33450155763239875,0.8107692307692308,0.367601246105919,0.02998442367601246,0.2570093457943925,0.0,0.12889408099688474,0.08875048657065006
data/raw/piano_midi/maestro-v3.0.0/2006/MIDI-Unprocessed_07_R2_2006_01_ORIG_MID--AUDIO_07_R2_2006_03_Track03_wav.midi,Franz Schubert,Romantic,0.4308597580908794,0.09248366013071896,0.2937908496732026,0.32424313907669217,0.0,0.4233409610983982,0.7347715736040609,0.41843739784243217,0.024844720496894408,0.2719843085975809,0.0,0.07780320366132723,0.08562091503267974
data/raw/piano_midi/maestro-v3.0.0/2017/MIDI-Unprocessed_071_PIANO071_MID--AUDIO-split_07-08-17_Piano-e_1-04_wav--2.midi,Franz Schubert,Romantic,0.3468451242829828,0.32339449541284404,0.5045871559633027,0.11344683278659207,0.0,0.27609942638623325,0.7236641221374046,0.3208413001912046,0.04053537284894838,0.2508604206500956,0.0,0.16290630975143403,0.07912844036697247
data/raw/piano_midi/maestro-v3.0.0/2013/ORIG-MIDI_02_7_10_13_Group_MID--AUDIO_12_R3_2013_wav--2.midi,Franz Schubert,Romantic,0.3298073290517567,0.35838368580060426,0.5052870090634441,0.11274697968645064,0.0,0.2795617680392898,0.7416545718432511,0.3037400831129581,0.03815640347563279,0.24404986777483945,0.0,0.16849263316962598,0.08459214501510574
data/raw/piano_midi/maestro-v3.0.0/2006/MIDI-Unprocessed_22_R2_2006_01_ORIG_MID--AUDIO_22_R2_2006_01_Track01_wav.midi,Franz Schubert,Romantic,0.3206474190726159,0.24666520883446316,0.9608572053356659,0.3428232165857711,0.0,0.2650918635170604,0.7571305099394987,0.3016185476815398,0.04243219597550306,0.23862642169728784,0.0,0.09711286089238845,0.08681390771922151
data/raw/piano_midi/maestro-v3.0.0/2006/MIDI-Unprocessed_22_R2_2006_01_ORIG_MID--AUDIO_22_R2_2006_03_Track03_wav.midi,Franz Schubert,Romantic,0.3591219096334186,0.21095248242062647,0.3230343064138078,0.294999682336087,0.0,0.28815004262574595,0.7472698907956318,0.3335464620630861,0.04134697357203751,0.24765558397271953,0.0,0.0792838874680307,0.088429575964202
data/raw/piano_midi/maestro-v3.0.0/2006/MIDI-Unprocessed_22_R2_2006_01_ORIG_MID--AUDIO_22_R2_2006_04_Track04_wav.midi,Franz Schubert,Romantic,0.34810756972111556,0.08389345282549165,0.5469255663430421,0.07110842240685267,0.0,0.29008964143426297,0.8118899733806566,0.29656374501992033,0.03137450199203187,0.22584661354581673,0.0,0.0928784860557769,0.09136171272093602
data/raw/piano_midi/maestro-v3.0.0/2006/MIDI-Unprocessed_23_R2_2006_01_ORIG_MID--AUDIO_23_R2_2006_03_Track03_wav.midi,Franz Schubert,Romantic,0.365650361921474,0.20065789473684212,0.32149122807017544,0.29654276067971935,0.0,0.3007238429480149,0.7772549019607843,0.3230971704321123,0.037508225488045624,0.2410616363237552,0.0,0.09015134898003949,0.0905701754385965
data/raw/piano_midi/maestro-v3.0.0/2006/MIDI-Unprocessed_23_R2_2006_01_ORIG_MID--AUDIO_23_R2_2006_04_Track04_wav.midi,Franz Schubert,Romantic,0.36223218734429496,0.06127023661270237,0.5489414694894147,0.0690925192604801,0.0,0.315146985550573,0.8063555114200596,0.3064275037369208,0.03462879920279023,0.23791728948679622,0.0,0.08570004982561036,0.08717310087173101
data/raw/piano_midi/maestro-v3.0.0/2017/MIDI-Unprocessed_083_PIANO083_MID--AUDIO-split_07-09-17_Piano-e_2_-06_wav--3.midi,Franz Schubert,Romantic,0.3194485186271634,0.2747800586510264,0.4026392961876833,0.2153946925622115,0.0,0.25608682898210616,0.7373853211009175,0.28982106189498386,0.0513347022587269,0.2440598415957759,0.0,0.10912290994426518,0.08475073313782991
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_09_R2_2009_01_ORIG_MID--AUDIO_09_R2_2009_09_R2_2009_01_WAV.midi,Franz Schubert,Romantic,0.30691325407309555,0.24895443539511336,0.9583975346687211,0.34036354591882634,0.0,0.26354029062087186,0.7557755775577558,0.2802730074856891,0.04975781594011449,0.2481285777190665,0.0,0.09797446059004844,0.08562623816861105
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_09_R2_2009_01_ORIG_MID--AUDIO_09_R2_2009_09_R2_2009_02_WAV.midi,Franz Schubert,Romantic,0.32652113330236876,0.23380543301602044,0.87787322962619,0.2598392408762952,0.0,0.2875058058522991,0.756266205704408,0.2837900603808639,0.04180213655364608,0.19948908499767765,0.0,0.10171853228053879,0.09380078941258417
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_09_R2_2009_01_ORIG_MID--AUDIO_09_R2_2009_09_R2_2009_03_WAV.midi,Franz Schubert,Romantic,0.3755429335115269,0.27354709418837675,0.4151636606546426,0.20287032809525218,0.0,0.3073838957567658,0.7631578947368421,0.33711994654193117,0.04477113264283328,0.2622786501837621,0.0,0.10658202472435684,0.0895123580494322
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_09_R2_2009_01_ORIG_MID--AUDIO_09_R2_2009_09_R2_2009_04_WAV.midi,Franz Schubert,Romantic,0.35860201821314297,0.1156496062992126,0.5455216535433071,0.07251233520658773,0.0,0.31356140782672903,0.8019607843137255,0.31183854294856017,0.032734432685207975,0.23800147674132416,0.0,0.11321683485109525,0.08095472440944881
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_21_R2_2009_01_ORIG_MID--AUDIO_21_R2_2009_21_R2_2009_03_WAV.midi,Franz Schubert,Romantic,0.35012135922330095,0.10130421595389748,0.026084319077949652,0.5919496696719452,0.0,0.2657766990291262,0.7566938300349243,0.31947815533980584,0.06614077669902912,0.2433252427184466,0.0,0.09132281553398058,0.0843190779496512
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_21_R2_2009_01_ORIG_MID--AUDIO_21_R2_2009_21_R2_2009_04_WAV.midi,Franz Schubert,Romantic,0.3673856773080242,0.14958592132505175,0.37405106970324364,0.24398291904665115,0.0,0.27817083692838657,0.7727574750830565,0.32407247627264885,0.05642795513373598,0.25142364106988785,0.0,0.11941328731665228,0.0914423740510697
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_10_R2_2009_01_ORIG_MID--AUDIO_10_R2_2009_10_R2_2009_03_WAV.midi,Franz Schubert,Romantic,0.36963097398669087,0.063804052010886,0.02509827638342909,0.5929357123664657,0.0,0.2776769509981851,0.7568208778173191,0.32698124621899577,0.05928614640048397,0.2422867513611615,0.0,0.07471264367816093,0.0898094950105836
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_10_R2_2009_01_ORIG_MID--AUDIO_10_R2_2009_10_R2_2009_04_WAV.midi,Franz Schubert,Romantic,0.37024822079500086,0.1192294342242277,0.36879555709822975,0.24923843165166504,0.0,0.277903141815657,0.7847317744154058,0.32477000520742927,0.05363652143725048,0.2506509286582191,0.0,0.12445755945148412,0.08625477264838598
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_14_R2_2004_01_ORIG_MID--AUDIO_14_R2_2004_03_Track03_wav.midi,Franz Schubert,Romantic,0.35967302452316074,0.06446731234866829,0.026634382566585957,0.5913996061833089,0.0,0.2721768089615501,0.7532467532467533,0.3227369058431729,0.061762034514078114,0.23191038449894036,0.0,0.07387223735997578,0.09594430992736078
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_14_R2_2004_01_ORIG_MID--AUDIO_14_R2_2004_04_Track04_wav.midi,Franz Schubert,Romantic,0.36989136057941024,0.09517241379310344,0.3689655172413793,0.24906847150851547,0.0,0.2853940334540438,0.786692759295499,0.3267804793929988,0.0553543714433523,0.25952750474219693,0.0,0.10846697706501121,0.08120689655172414
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_16_R2_2004_01_ORIG_MID--AUDIO_16_R2_2004_02_Track02_wav.midi,Franz Schubert,Romantic,0.37224982256919803,0.3994324228449805,0.06988293721177723,0.5481510515381176,0.0,0.298083747338538,0.7444444444444445,0.3271823988644429,0.049680624556423,0.22888573456352024,0.0,0.1263307310149042,0.09613338063142958
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_16_R2_2004_01_ORIG_MID--AUDIO_16_R2_2004_03_Track03_wav.midi,Franz Schubert,Romantic,0.3455927051671733,0.08264965056213917,0.026739592828927378,0.5912943959209674,0.0,0.25987841945288753,0.7685076380728555,0.31033434650455927,0.06018237082066869,0.22796352583586627,0.0,0.08601823708206686,0.09206927985414767
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_16_R2_2004_01_ORIG_MID--AUDIO_16_R2_2004_04_Track04_wav.midi,Franz Schubert,Romantic,0.3562231759656652,0.10470305526948163,0.3705801579128047,0.2474538308370901,0.0,0.2731330472103004,0.7756160830090791,0.31381974248927036,0.05407725321888412,0.2506437768240343,0.0,0.1169098712446352,0.08753861997940268
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_17_R2_2009_01_ORIG_MID--AUDIO_17_R2_2009_17_R2_2009_01_WAV.midi,Franz Schubert,Romantic,0.3238400603545832,0.1348293418819536,0.6237978502734302,0.005763861523535363,1.0,0.2951716333459072,0.7695060844667144,0.2972463221425877,0.051112787627310446,0.24104111655978877,0.0,0.0988306299509619,0.08957194041108807
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_17_R2_2009_01_ORIG_MID--AUDIO_17_R2_2009_17_R2_2009_02_WAV.midi,Franz Schubert,Romantic,0.33008526187576126,0.2578386605783866,0.6033485540334855,0.014685434716409262,1.0,0.2737515225334957,0.7004773269689738,0.2990255785627284,0.03806333739342266,0.22350791717417784,0.0,0.10414129110840438,0.09223744292237443
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_17_R2_2009_01_ORIG_MID--AUDIO_17_R2_2009_17_R2_2009_03_WAV.midi,Franz Schubert,Romantic,0.3503850385038504,0.12204507971412865,0.27102803738317754,0.34700595136671725,0.0,0.31133113311331134,0.8236514522821576,0.30198019801980197,0.036303630363036306,0.20242024202420242,0.0,0.10616061606160616,0.08466190214403518
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_17_R2_2009_01_ORIG_MID--AUDIO_17_R2_2009_17_R2_2009_04_WAV.midi,Franz Schubert,Romantic,0.37749546279491836,0.04795852235904083,0.4871030460142579,0.13093094273563688,0.0,0.35260565206118744,0.8215158924205379,0.3548094373865699,0.04407570650764843,0.26497277676951,0.0,0.06753953850142598,0.08788075178224239
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_16_R2_2009_01_ORIG_MID--AUDIO_16_R2_2009_16_R2_2009_02_WAV.midi,Franz Schubert,Romantic,0.31840162891320944,0.40916030534351144,0.8491094147582697,0.23107542600837494,0.0,0.2667345380503945,0.7295373665480427,0.2840417409009926,0.027996945787732246,0.21608551794349706,0.0,0.1453296004072283,0.09745547073791348
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_16_R2_2009_01_ORIG_MID--AUDIO_16_R2_2009_16_R2_2009_03_WAV.midi,Franz Schubert,Romantic,0.3677360774818402,0.23388804841149774,0.2520423600605144,0.3659916286893804,0.0,0.2975181598062954,0.770414201183432,0.33383777239709445,0.043886198547215496,0.2711864406779661,0.0,0.08958837772397095,0.0907715582450832
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_16_R2_2009_01_ORIG_MID--AUDIO_16_R2_2009_16_R2_2009_04_WAV.midi,Franz Schubert,Romantic,0.32637494981934967,0.09673534921059673,0.352020337168852,0.2660136515810428,0.0,0.289977251438512,0.7755303404045387,0.29359025826308044,0.050046835273651814,0.25933360096346847,0.0,0.06757660912618761,0.08268664704308269
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_07_R2_2009_01_ORIG_MID--AUDIO_07_R2_2009_07_R2_2009_01_WAV.midi,Franz Schubert,Romantic,0.3123948401570387,0.20205607476635515,0.6514018691588785,0.03336788040898375,1.0,0.28229575621611513,0.7836468885672938,0.298747429426061,0.04692465881473173,0.2320059824266218,0.0,0.11871377827631333,0.08373831775700935
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_12_R2_2009_01_ORIG_MID--AUDIO_12_R2_2009_12_R2_2009_01_WAV.midi,Franz Schubert,Romantic,0.3057710501419111,0.23060915626182368,0.6498297389330306,0.03179575018313585,1.0,0.2785241248817408,0.7795438838977194,0.28533585619678337,0.04749290444654683,0.23349101229895933,0.0,0.14058656575212866,0.08664396519107076
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_07_R2_2009_01_ORIG_MID--AUDIO_07_R2_2009_07_R2_2009_02_WAV.midi,Franz Schubert,Romantic,0.3097128894318876,0.29374045801526716,0.6048854961832061,0.013148492566688708,1.0,0.27367135003054366,0.7114014251781473,0.2889431887599267,0.04367745876603543,0.22999389126450825,0.0,0.11698228466707392,0.08396946564885496
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_12_R2_2009_01_ORIG_MID--AUDIO_12_R2_2009_12_R2_2009_02_WAV.midi,Franz Schubert,Romantic,0.32596522251694665,0.2813789039481438,0.6078373600471421,0.01019662870275273,1.0,0.25552608311229,0.7098445595854922,0.2950191570881226,0.03713527851458886,0.21013852048334808,0.0,0.12673150604185088,0.09133765468473777
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_07_R2_2009_01_ORIG_MID--AUDIO_07_R2_2009_07_R2_2009_03_WAV.midi,Franz Schubert,Romantic,0.3442622950819672,0.12179137083560895,0.2741671217913708,0.343866866958524,0.0,0.28797814207650274,0.7931034482758621,0.2983606557377049,0.03551912568306011,0.20546448087431693,0.0,0.09344262295081968,0.10376843255051885
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_12_R2_2009_01_ORIG_MID--AUDIO_12_R2_2009_12_R2_2009_03_WAV.midi,Franz Schubert,Romantic,0.3606451612903226,0.12959381044487428,0.32495164410058025,0.29308234464931454,0.0,0.2954838709677419,0.8148984198645598,0.3167741935483871,0.034193548387096775,0.21419354838709678,0.0,0.10903225806451614,0.08704061895551257
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_07_R2_2009_01_ORIG_MID--AUDIO_07_R2_2009_07_R2_2009_04_WAV.midi,Franz Schubert,Romantic,0.3555878084179971,0.054221635883905016,0.4858839050131926,0.13215008373670217,0.0,0.3170602981923737,0.8147044212617983,0.3379073756432247,0.044201081936930994,0.2638870563398865,0.0,0.07283282754980869,0.08047493403693931
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_12_R2_2009_01_ORIG_MID--AUDIO_12_R2_2009_12_R2_2009_04_WAV.midi,Franz Schubert,Romantic,0.3615864172967237,0.05424403183023873,0.4855437665782493,0.13249022217164547,0.0,0.3305478180129991,0.7977883096366508,0.3435468895078923,0.04496617588539594,0.2666136092319936,0.0,0.07361719060883407,0.08408488063660477
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_06_R2_2004_01_ORIG_MID--AUDIO_06_R2_2004_02_Track02_wav.midi,Franz Schubert,Romantic,0.3185840707964602,0.28841049837805954,0.6030669419050427,0.014967046844852061,1.0,0.2743362831858407,0.713971397139714,0.2958702064896755,0.04129793510324484,0.22920353982300884,0.0,0.11651917404129794,0.08817457976997936
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_19_R2_2004_01_ORIG_MID--AUDIO_19_R2_2004_01_Track01_wav.midi,Franz Schubert,Romantic,0.305877877116226,0.1405477367820464,0.6491061240015215,0.031072135251626665,1.0,0.2870458436370554,0.7662632375189108,0.28856762412022063,0.04983831082366369,0.23378352672626973,0.0,0.09891573140574472,0.0897679726131609
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_19_R2_2004_01_ORIG_MID--AUDIO_19_R2_2004_02_Track02_wav.midi,Franz Schubert,Romantic,0.31798382078406967,0.2379471228615863,0.601244167962675,0.0167898207872198,1.0,0.26384567517112634,0.7183580387685291,0.2971375233354076,0.039514623522090855,0.22277535780958307,0.0,0.09427504667081518,0.0926905132192846
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_22_R2_2004_01_ORIG_MID--AUDIO_22_R2_2004_01_Track01_wav.midi,Franz Schubert,Romantic,0.3226361031518625,0.196524064171123,0.6573720397249809,0.039338050975086136,1.0,0.29952244508118436,0.7792302106027597,0.31098376313276027,0.04851957975167144,0.23514804202483286,0.0,0.11862464183381088,0.0889992360580596
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_22_R2_2004_01_ORIG_MID--AUDIO_22_R2_2004_02_Track02_wav.midi,Franz Schubert,Romantic,0.3182247403210576,0.2938955317809943,0.6025802391441158,0.015453749605778944,1.0,0.26597418948693735,0.7115151515151515,0.29493232609379916,0.04028958136606862,0.22316650928548945,0.0,0.10764872521246459,0.08370044052863436
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_22_R2_2004_01_ORIG_MID--AUDIO_22_R2_2004_03_Track03_wav.midi,Franz Schubert,Romantic,0.3470847084708471,0.10060472787245739,0.27047828477185265,0.34755570397804214,0.0,0.2832783278327833,0.8115079365079365,0.2986798679867987,0.039603960396039604,0.2079207920792079,0.0,0.07700770077007701,0.09180868609125893
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_22_R2_2004_01_ORIG_MID--AUDIO_22_R2_2004_04_Track04_wav.midi,Franz Schubert,Romantic,0.3738970104043198,0.06307611272056887,0.4855148801685541,0.1325191085813407,0.0,0.3320163308310286,0.8165938864628821,0.3522981693665218,0.04293428157513499,0.26353220071118133,0.0,0.07902015013828527,0.08822754806426125
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_15_R2_2004_01_ORIG_MID--AUDIO_15_R2_2004_01_Track01_wav.midi,Franz Schubert,Romantic,0.32065775950668035,0.09213906490837472,0.9023805446138037,0.2843465558639089,0.0,0.3331620417951353,0.7901077996195307,0.32716683795820484,0.03494347379239465,0.23809523809523808,0.0,0.0777663583418979,0.08563110121596164
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_15_R2_2004_01_ORIG_MID--AUDIO_15_R2_2004_03_Track03_wav.midi,Franz Schubert,Romantic,0.32214481739497575,0.25749261291684256,0.022583368509919797,0.595450620239975,0.0,0.29533459995777916,0.7569786535303776,0.30208993033565545,0.049820561536837664,0.24509183027232426,0.0,0.07198648933924424,0.09223300970873786
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_15_R2_2004_01_ORIG_MID--AUDIO_15_R2_2004_04_Track04_wav.midi,Franz Schubert,Romantic,0.34280792420327305,0.08715122287289011,0.28780571822252843,0.33022827052736636,0.0,0.3166236003445306,0.7938356164383562,0.3367786391042205,0.03944875107665805,0.24771748492678725,0.0,0.08957795004306632,0.08629004478126076
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_17_R2_2004_01_ORIG_MID--AUDIO_17_R2_2004_02_Track02_wav.midi,Franz Schubert,Romantic,0.3332383124287343,0.19549729267597607,0.7711598746081505,0.1531258858582557,0.0,0.26995438996579246,0.7403628117913832,0.2862029646522235,0.05074116305587229,0.2554161915621437,0.0,0.11744583808437856,0.09062410943288686
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_17_R2_2004_01_ORIG_MID--AUDIO_17_R2_2004_03_Track03_wav.midi,Franz Schubert,Romantic,0.286376604850214,0.16399286987522282,0.32834224598930484,0.28969174276058995,0.0,0.2606990014265335,0.7479452054794521,0.2524964336661912,0.0442225392296719,0.2407275320970043,0.0,0.0877318116975749,0.09518716577540107
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_17_R2_2004_01_ORIG_MID--AUDIO_17_R2_2004_04_Track04_wav.midi,Franz Schubert,Romantic,0.3971934106162294,0.07762696355040415,0.5711453408570993,0.046888647892795454,1.0,0.33160463697376447,0.7639304973037747,0.34731543624161076,0.04042098840756559,0.25274557657107993,0.0,0.0938071995118975,0.08464236693609882
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_08_R2_2009_01_ORIG_MID--AUDIO_08_R2_2009_08_R2_2009_02_WAV.midi,Franz Schubert,Romantic,0.33130787037037035,0.29331790569858257,0.7480474399768585,0.13001345122696373,0.0,0.26851851851851855,0.753880266075388,0.2824074074074074,0.04195601851851852,0.2349537037037037,0.0,0.1478587962962963,0.0862019091698004
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_19_R2_2009_01_ORIG_MID--AUDIO_19_R2_2009_19_R2_2009_02_WAV.midi,Franz Schubert,Romantic,0.31388660640920296,0.34446878422782035,0.7625958378970427,0.14456184914714787,0.0,0.2517118597644481,0.7476439790575916,0.2563681183237469,0.043823609969871266,0.24102985483429198,0.0,0.14790468364831552,0.08433734939759036
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_08_R2_2009_01_ORIG_MID--AUDIO_08_R2_2009_08_R2_2009_03_WAV.midi,Franz Schubert,Romantic,0.3107266435986159,0.1950882047734348,0.32307160152196474,0.29496238722793006,0.0,0.27612456747404845,0.7170294494238156,0.2688581314878893,0.05536332179930796,0.25674740484429065,0.0,0.0958477508650519,0.08128675198893116
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_19_R2_2009_01_ORIG_MID--AUDIO_19_R2_2009_19_R2_2009_03_WAV.midi,Franz Schubert,Romantic,0.30040187541862023,0.2356879812520924,0.3264144626715768,0.291619526078318,0.0,0.26155391828533153,0.7264851485148515,0.2632283991962492,0.05324849296718017,0.2448091091761554,0.0,0.0884125920964501,0.09641781051221962
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_08_R2_2009_01_ORIG_MID--AUDIO_08_R2_2009_08_R2_2009_04_WAV.midi,Franz Schubert,Romantic,0.40463537053439624,0.10302583025830259,0.5690036900369003,0.04903029871299447,1.0,0.3355476823147328,0.7604456824512534,0.35798641865958075,0.042515500442869794,0.259816947150871,0.0,0.10422202539120165,0.08678966789667897
data/raw/piano_midi/maestro-v3.0.0/2009/MIDI-Unprocessed_19_R2_2009_01_ORIG_MID--AUDIO_19_R2_2009_19_R2_2009_04_WAV.midi,Franz Schubert,Romantic,0.3975385527876631,0.09414381022979985,0.5690140845070423,0.04901990424285252,1.0,0.326067615658363,0.7763371150729336,0.357502965599051,0.038107947805456704,0.2612692763938316,0.0,0.0849644128113879,0.08094885100074128
data/raw/piano_midi/maestro-v3.0.0/2004/MIDI-Unprocessed_XP_20_R2_2004_01_ORIG_MID--AUDIO_20_R1_2004_02_Track02_wav.midi,Franz Schubert,Romantic,0.34251134644478065,0.19509981851179672,0.7531760435571688,0.13514205480727404,0.0,0.2674735249621785,0.738933030646992,0.27927382753403934,0.04629349470499244,0.24266263237518912,0.0,0.10892586989409984,0.09649122807017543
